PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,PlayerSeason,LatestNews
18180,ARI,6.0,Terrance,Smith,ILB,Practice Squad,"6'3""",235,1993-05-03T00:00:00,Florida State,7,LB,True,DEF,Terrance Smith,27.0,4th Season,"May 3, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18180.png,8,LAR,0,T.Smith,,Scrambled,Scrambled,,,ARI,KC,2016.0,,,True,6,3,2.0,,Scrambled,,304191.0,dc447507-2380-494c-96c9-e0edb2679a3c,,11179.0,595939.0,55609.0,,,,29885.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,1,1,,,8158943.0,http://cdn.usatsimg.com/api/download/?imageID=10354236,http://cdn.usatsimg.com/api/download/?imageID=10835829,2017-10-18T19:17:57,2018-05-14T09:17:42,,[]
16907,ARI,7.0,Brett,Hundley,QB,Active,"6'3""",226,1993-06-15T00:00:00,UCLA,10,QB,True,OFF,Brett Hundley,27.0,6th Season,"June 15, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16907.png,8,LAR,0,B.Hundley,671.1,Scrambled,Scrambled,5.0,2.0,ARI,GB,2015.0,8.0,191.0,False,6,3,2.0,2.0,Scrambled,,303460.0,e97f5ca9-186e-4346-ae65-1cd757ada455,10402.0,9706.0,590420.0,52231.0,,29915.0,590420.0,28535.0,Scrambled,Scrambled,,Scrambled,Brett Hundley,Brett Hundley,Brett Hundley,3.0,Scrambled,Scrambled,False,,,,1,1,590420.0,Brett Hundley,8158804.0,http://cdn.usatsimg.com/api/download/?imageID=13412166,http://cdn.usatsimg.com/api/download/?imageID=13421765,2019-09-25T12:58:42,2019-09-27T15:56:44,,[]
14986,ARI,10.0,DeAndre,Hopkins,WR,Active,"6'1""",214,1992-06-06T00:00:00,Clemson,10,WR,True,OFF,DeAndre Hopkins,28.0,8th Season,"June 6, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14986.png,8,LAR,0,D.Hopkins,29.2,Scrambled,Scrambled,2.0,10.0,ARI,HOU,2013.0,2.0,35.0,False,6,1,2.0,2.0,Scrambled,,301057.0,5c48ade7-4b9a-4757-9643-87a6e3839e2b,8404.0,8619.0,560241.0,46230.0,18584.0,16606.0,560241.0,26650.0,Scrambled,Scrambled,,Scrambled,DeAndre Hopkins,DeAndre Hopkins,DeAndre Hopkins,2.0,Scrambled,Scrambled,False,,,,1,1,560241.0,DeAndre Hopkins,8158799.0,http://cdn.usatsimg.com/api/download/?imageID=15465272,http://cdn.usatsimg.com/api/download/?imageID=15465273,2021-01-21T17:49:48,2021-01-21T17:50:07,,[]
5571,ARI,11.0,Larry,Fitzgerald,WR,Active,"6'3""",218,1983-08-31T00:00:00,Pittsburgh,22,WR,True,OFF,Larry Fitzgerald,37.0,17th Season,"August 31, 1983",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/5571.png,8,LAR,0,L.Fitzgerald,212.9,Scrambled,Scrambled,2.0,12.0,ARI,ARI,2004.0,2.0,5.0,False,6,3,2.0,2.0,Scrambled,,301197.0,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,1661.0,3730.0,246053.0,15373.0,6477.0,6883.0,246053.0,6762.0,Scrambled,Scrambled,,Scrambled,Larry Fitzgerald,Larry Fitzgerald,Larry Fitzgerald,5.0,Scrambled,Scrambled,False,,,,1,1,246053.0,Larry Fitzgerald,8158736.0,http://cdn.usatsimg.com/api/download/?imageID=15043299,http://cdn.usatsimg.com/api/download/?imageID=15043300,2020-10-09T16:56:53,2020-10-09T16:57:12,,[]
19314,ARI,12.0,Isaac,Whitney,WR,Practice Squad,"6'2""",204,1994-06-22T00:00:00,USC,2,WR,True,OFF,Isaac Whitney,26.0,1st Season,"June 22, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19314.png,8,LAR,0,I.Whitney,1635.5,Scrambled,Scrambled,,,ARI,LV,2017.0,,,True,6,2,2.0,2.0,Scrambled,,305191.0,1af02026-aef5-4dcb-baa2-9c9c91d22533,,12106.0,865837.0,91501.0,,60835.0,865837.0,30637.0,Scrambled,Scrambled,,Scrambled,Isaac Whitney,Isaac Whitney,Isaac Whitney,10.0,Scrambled,Scrambled,False,,,,1,1,865837.0,Isaac Whitney,8158991.0,http://cdn.usatsimg.com/api/download/?imageID=10218035,http://cdn.usatsimg.com/api/download/?imageID=10313511,2017-08-14T23:10:30,2017-09-28T20:56:27,,[]
19815,ARI,13.0,Christian,Kirk,WR,Active,"5'10""",200,1996-11-18T00:00:00,Texas A&M,5,WR,True,OFF,Christian Kirk,24.0,3rd Season,"November 18, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19815.png,8,LAR,0,C.Kirk,149.3,Scrambled,Scrambled,2.0,8.0,ARI,ARI,2018.0,3.0,61.0,False,5,10,2.0,2.0,Scrambled,,305859.0,ebcd87ce-218c-4144-810b-921c2f59d6e8,13095.0,12508.0,865801.0,90453.0,,60858.0,865801.0,31017.0,Scrambled,Scrambled,,Scrambled,Christian Kirk,Christian Kirk,Christian Kirk,3.0,Scrambled,Scrambled,False,,,,1,1,865801.0,Christian Kirk,8158837.0,http://cdn.usatsimg.com/api/download/?imageID=13118251,http://cdn.usatsimg.com/api/download/?imageID=13231953,2019-07-29T15:27:07,2019-08-19T13:11:33,,[]
22358,ARI,14.0,JoJo,Ward,WR,Practice Squad,"5'9""",175,1997-12-09T00:00:00,Hawaii,0,WR,True,OFF,JoJo Ward,23.0,Rookie,"December 9, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22358.png,8,LAR,0,J.Ward,,Scrambled,Scrambled,,,ARI,ARI,2020.0,,,True,5,9,2.0,2.0,Scrambled,,308334.0,4dcd8f79-23db-4555-a4dc-2eebd409e508,,15111.0,,135493.0,,88186.0,1130645.0,33087.0,Scrambled,Scrambled,,Scrambled,JoJo Ward,JoJo Ward,JoJo Ward,,Scrambled,Scrambled,False,,,,1,1,,,8158973.0,,,,,,[]
21866,ARI,15.0,Chris,Streveler,QB,Active,"6'1""",216,1995-01-06T00:00:00,South Dakota,2,QB,True,OFF,Chris Streveler,26.0,1st Season,"January 6, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21866.png,8,LAR,0,C.Streveler,,Scrambled,Scrambled,3.0,2.0,ARI,ARI,2020.0,,,True,6,1,2.0,2.0,Scrambled,,307583.0,23461354-f2d7-4e36-9046-fe9cde6dd413,,14587.0,,76296.0,,38767.0,728265.0,32662.0,Scrambled,Scrambled,,Scrambled,Chris Streveler,Chris Streveler,Chris Streveler,,Scrambled,Scrambled,False,,,,1,1,,,8158947.0,http://cdn.usatsimg.com/api/download/?imageID=15190211,http://cdn.usatsimg.com/api/download/?imageID=15190212,2020-11-12T11:39:49,2020-11-12T11:40:11,,[]
20081,ARI,16.0,Trent,Sherfield,WR,Active,"6'1""",219,1996-02-26T00:00:00,Vanderbilt,5,WR,True,OFF,Trent Sherfield,24.0,3rd Season,"February 26, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20081.png,8,LAR,0,T.Sherfield,498.4,Scrambled,Scrambled,3.0,10.0,ARI,ARI,2018.0,,,True,6,1,2.0,2.0,Scrambled,,306171.0,18ccb826-5584-4f6a-8434-cf9a3b927b0f,13513.0,13061.0,835861.0,84225.0,,56059.0,835861.0,31320.0,Scrambled,Scrambled,,Scrambled,Trent Sherfield,Trent Sherfield,Trent Sherfield,10.0,Scrambled,Scrambled,False,,,,1,1,835861.0,Trent Sherfield,8158934.0,http://cdn.usatsimg.com/api/download/?imageID=12074230,http://cdn.usatsimg.com/api/download/?imageID=12145073,2019-01-29T14:17:15,2019-02-11T12:44:39,,[]
20820,ARI,17.0,Andy,Isabella,WR,Active,"5'9""",188,1996-11-18T00:00:00,Massachusetts,3,WR,True,OFF,Andy Isabella,24.0,2nd Season,"November 18, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20820.png,8,LAR,0,A.Isabella,376.4,Scrambled,Scrambled,3.0,12.0,ARI,ARI,2019.0,3.0,80.0,False,5,9,2.0,2.0,Scrambled,,306754.0,04f9a4be-b236-4eed-9bc4-794f615ccd13,14019.0,13612.0,878911.0,91896.0,,63419.0,878911.0,31894.0,Scrambled,Scrambled,,Scrambled,Andy Isabella,Andy Isabella,Andy Isabella,7.0,Scrambled,Scrambled,False,,,,1,1,878911.0,Andy Isabella,8158811.0,http://cdn.usatsimg.com/api/download/?imageID=13194884,http://cdn.usatsimg.com/api/download/?imageID=13231962,2019-08-12T10:54:38,2019-08-19T13:11:49,,[]
19403,ARI,18.0,Krishawn,Hogan,WR,Practice Squad,"6'3""",217,1995-05-12T00:00:00,Marian (IN),5,WR,True,OFF,Krishawn Hogan,25.0,3rd Season,"May 12, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19403.png,8,LAR,0,K.Hogan,1642.0,Scrambled,Scrambled,,,ARI,ARI,2017.0,,,True,6,3,2.0,2.0,Scrambled,,304704.0,a2368d42-9e6b-4268-883a-f23ef7ef5638,,11860.0,1050070.0,126089.0,,80030.0,1050070.0,30487.0,Scrambled,Scrambled,,Scrambled,Krishawn Hogan,Krishawn Hogan,Krishawn Hogan,12.0,Scrambled,Scrambled,False,,,,1,1,1050070.0,Krishawn Hogan,8158796.0,http://cdn.usatsimg.com/api/download/?imageID=13196327,http://cdn.usatsimg.com/api/download/?imageID=13231788,2019-08-12T14:47:34,2019-08-19T13:05:50,,[]
20835,ARI,19.0,KeeSean,Johnson,WR,Active,"6'1""",201,1996-10-09T00:00:00,Fresno State,3,WR,True,OFF,KeeSean Johnson,24.0,2nd Season,"October 9, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20835.png,8,LAR,0,K.Johnson,390.7,Scrambled,Scrambled,3.0,8.0,ARI,ARI,2019.0,10.0,226.0,False,6,1,2.0,2.0,Scrambled,,306891.0,7e8f4076-25e1-41e5-8e71-f70397a3729d,14195.0,13628.0,838443.0,82602.0,,57208.0,838443.0,32006.0,Scrambled,Scrambled,,Scrambled,KeeSean Johnson,KeeSean Johnson,KeeSean Johnson,8.0,Scrambled,Scrambled,False,,,,1,1,838443.0,KeeSean Johnson,8158814.0,http://cdn.usatsimg.com/api/download/?imageID=13787734,http://cdn.usatsimg.com/api/download/?imageID=14692745,2019-12-13T09:39:52,2020-08-04T12:50:14,,[]
13871,ARI,20.0,Dre,Kirkpatrick,CB,Active,"6'2""",190,1989-10-26T00:00:00,Alabama,12,DB,True,DEF,Dre Kirkpatrick,31.0,9th Season,"October 26, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13871.png,8,LAR,0,D.Kirkpatrick,871.0,Scrambled,Scrambled,2.0,160.0,ARI,CIN,2012.0,2.0,22.0,False,6,2,2.0,,Scrambled,,300571.0,e972d67d-8302-4c64-9c1c-bc3121b90af4,7463.0,8163.0,,40798.0,12250.0,,,25727.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,1,1,,,8158838.0,http://cdn.usatsimg.com/api/download/?imageID=15300797,http://cdn.usatsimg.com/api/download/?imageID=15300798,2020-12-11T12:23:08,2020-12-11T12:23:38,,[]
13415,ARI,21.0,Patrick,Peterson,CB,Active,"6'1""",203,1990-07-11T04:00:00,LSU,13,DB,True,DEF,Patrick Peterson,30.0,10th Season,"July 11, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13415.png,8,LAR,0,P.Peterson,850.2,Scrambled,Scrambled,2.0,156.0,ARI,ARI,2011.0,2.0,8.0,False,6,1,2.0,,Scrambled,,300511.0,9f3b934e-52d6-4e16-ae92-d3e60be10493,6481.0,7300.0,,41048.0,16778.0,,465739.0,24792.0,Scrambled,Scrambled,,Scrambled,,Patrick Peterson,Patrick Peterson,,Scrambled,Scrambled,False,,,,1,1,,,8158912.0,http://cdn.usatsimg.com/api/download/?imageID=13118235,http://cdn.usatsimg.com/api/download/?imageID=13231961,2019-07-29T15:26:52,2019-08-19T13:11:47,,[]
20729,ARI,22.0,Deionte,Thompson,SS,Active,"6'1""",195,1997-02-11T00:00:00,Alabama,3,DB,True,DEF,Deionte Thompson,24.0,2nd Season,"February 11, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20729.png,8,LAR,0,D.Thompson,1971.7,Scrambled,Scrambled,3.0,157.0,ARI,ARI,2019.0,8.0,180.0,False,6,1,2.0,,Scrambled,,306823.0,db3a0416-6758-485d-89e1-806af99e0991,13982.0,13586.0,,91175.0,,,,31971.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,1,1,,,8158956.0,http://cdn.usatsimg.com/api/download/?imageID=12612309,http://cdn.usatsimg.com/api/download/?imageID=14692870,2019-04-29T16:10:37,2020-08-04T13:18:48,,[]
