PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,PlayerSeason,LatestNews
16597,TB,13.0,Mike,Evans,WR,Active,"6'5""",231,1993-08-21T00:00:00,Texas A&M,13,WR,True,OFF,Mike Evans,27,7th Season,"August 21, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16597.png,13,KC,4,M.Evans,40.2,Scrambled,Scrambled,2.0,9.0,TB,TB,2014,2.0,13.0,False,6,5,22,6.0,Scrambled,17338.0,301219.0,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,9296.0,9253,593587.0,54334,8556.0,32384.0,593587.0,27535,Scrambled,Scrambled,,Scrambled,Mike Evans,Mike Evans,Mike Evans,2.0,Scrambled,Scrambled,False,15824.0,17338.0,41.0,33,33,593587.0,Mike Evans,8049803,http://cdn.usatsimg.com/api/download/?imageID=14892855,http://cdn.usatsimg.com/api/download/?imageID=14892859,2020-09-08T09:59:39,2020-09-08T10:00:18,,[]
18880,TB,14.0,Chris,Godwin,WR,Active,"6'1""",209,1996-02-27T00:00:00,Penn State,8,WR,True,OFF,Chris Godwin,24,4th Season,"February 27, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18880.png,13,KC,4,C.Godwin,34.0,Scrambled,Scrambled,2.0,11.0,TB,TB,2017,6.0,116.0,False,6,1,22,6.0,Scrambled,18163.0,305303.0,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,12201.0,11718,835127.0,84159,,55635.0,835127.0,30197,Scrambled,Scrambled,,Scrambled,Chris Godwin,Chris Godwin,Chris Godwin,4.0,Scrambled,Scrambled,False,16512.0,18163.0,45.0,33,33,835127.0,Chris Godwin,8049834,http://cdn.usatsimg.com/api/download/?imageID=14892882,http://cdn.usatsimg.com/api/download/?imageID=14892881,2020-09-08T10:04:10,2020-09-08T10:04:09,,[]
18896,TB,15.0,Cyril,Grayson,WR,Practice Squad,"5'9""",183,1993-12-05T00:00:00,LSU,4,WR,True,OFF,Cyril Grayson,27,2nd Season,"December 5, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18896.png,13,KC,4,C.Grayson,787.1,Scrambled,Scrambled,6.0,11.0,TB,SEA,2017,,,True,5,9,22,6.0,Scrambled,4128.0,305295.0,a138f20f-8a41-4d0e-930a-a16b6cb597b3,,12121,978117.0,126078,,79920.0,978117.0,30111,Scrambled,Scrambled,,Scrambled,Cyril Grayson,Cyril Grayson,Cyril Grayson,11.0,Scrambled,Scrambled,False,6880.0,,,33,33,978117.0,Cyril Grayson,7098657,,,,,,[]
22432,TB,16.0,Travis,Jonsen,WR,Practice Squad,"6'4""",211,1996-10-16T00:00:00,Montana State,0,WR,True,OFF,Travis Jonsen,24,Rookie,"October 16, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22432.png,13,KC,4,T.Jonsen,,Scrambled,Scrambled,8.0,11.0,TB,TB,2020,,,True,6,4,22,6.0,Scrambled,,308338.0,19b027f5-8d0a-447e-8511-b98e4c95f9f4,,14892,,91468,,62566.0,870249.0,33274,Scrambled,Scrambled,,Scrambled,Travis Jonsen,Travis Jonsen,Travis Jonsen,15.0,Scrambled,Scrambled,False,6880.0,,,33,33,,,6262805,,,,,,[]
19922,TB,17.0,Justin,Watson,WR,Active,"6'3""",215,1995-04-04T00:00:00,Pennsylvania,6,WR,True,OFF,Justin Watson,25,3rd Season,"April 4, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19922.png,13,KC,4,J.Watson,1853.5,Scrambled,Scrambled,4.0,13.0,TB,TB,2018,9.0,198.0,False,6,3,22,6.0,Scrambled,2064.0,305997.0,bdb77276-7191-4454-85c2-e1693a33d709,13208.0,12746,832220.0,89620,,83083.0,832220.0,31114,Scrambled,Scrambled,,Scrambled,Justin Watson,Justin Watson,Justin Watson,11.0,Scrambled,Scrambled,False,6880.0,2064.0,14.0,33,33,832220.0,Justin Watson,8049941,http://cdn.usatsimg.com/api/download/?imageID=12074601,http://cdn.usatsimg.com/api/download/?imageID=12145164,2019-01-29T15:31:25,2019-02-11T12:48:00,,[]
21675,TB,18.0,Tyler,Johnson,WR,Active,"6'2""",198,1998-08-25T00:00:00,Minnesota,0,WR,True,OFF,Tyler Johnson,22,Rookie,"August 25, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21675.png,13,KC,4,T.Johnson,529.8,Scrambled,Scrambled,4.0,11.0,TB,TB,2020,9.0,222.0,False,6,2,22,6.0,Scrambled,2477.0,307990.0,93c17735-5275-45cf-b3ef-620351c62313,,14432,,121538,,68712.0,911236.0,32831,Scrambled,Scrambled,,Scrambled,Tyler Johnson,Tyler Johnson,Tyler Johnson,9.0,Scrambled,Scrambled,False,7568.0,2477.0,17.0,33,33,,,8049860,http://cdn.usatsimg.com/api/download/?imageID=15373956,http://cdn.usatsimg.com/api/download/?imageID=15373957,2020-12-29T16:32:17,2020-12-29T16:32:36,,[]
20550,TB,19.0,John,Franklin,WR,Injured Reserve,"6'1""",186,1994-09-21T00:00:00,Florida Atlantic,4,WR,True,OFF,John Franklin,26,2nd Season,"September 21, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20550.png,13,KC,4,J.Franklin,,Scrambled,Scrambled,6.0,13.0,TB,CHI,2018,,,True,6,1,22,6.0,Scrambled,413.0,306600.0,50d378c3-a33e-4f30-a5be-7c13bf52ff66,,13207,,74232,,,742146.0,31712,Scrambled,Scrambled,2020-08-23T00:00:00,Scrambled,,John Franklin III,John Franklin III,12.0,Scrambled,Scrambled,True,,413.0,14.0,33,33,,,8049815,http://cdn.usatsimg.com/api/download/?imageID=14892741,http://cdn.usatsimg.com/api/download/?imageID=14995158,2020-09-08T09:07:21,2020-09-28T11:09:27,,[]
19032,TB,22.0,T.J.,Logan,RB,Injured Reserve,"5'11""",195,1994-09-03T00:00:00,North Carolina,8,RB,True,OFF,T.J. Logan,26,4th Season,"September 3, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19032.png,13,KC,4,T.Logan,,Scrambled,Scrambled,11.0,4.0,TB,ARI,2017,9.0,246.0,False,5,11,22,32.0,Scrambled,413.0,304695.0,987fb8b2-98ba-4a01-bd84-d962dcdcd053,,11764,728165.0,73446,,38624.0,728165.0,30292,Scrambled,Scrambled,2020-11-30T00:00:00,Scrambled,T.J. Logan,T.J. Logan,T.J. Logan,11.0,Scrambled,Scrambled,True,6880.0,413.0,14.0,33,33,728165.0,T.J. Logan,8049872,http://cdn.usatsimg.com/api/download/?imageID=14892895,http://cdn.usatsimg.com/api/download/?imageID=14892896,2020-09-08T10:06:41,2020-09-08T10:06:46,,[]
21050,TB,23.0,Sean,Murphy-Bunting,CB,Active,"6'0""",195,1997-06-19T00:00:00,Central Michigan,4,DB,True,DEF,Sean Murphy-Bunting,23,2nd Season,"June 19, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21050.png,13,KC,4,S.Murphy-Bunting,2271.8,Scrambled,Scrambled,4.0,169.0,TB,TB,2019,4.0,54.0,False,6,0,22,,Scrambled,,306783.0,f84bf885-d6ff-4fc8-8b6e-64bb3bceb17d,,13648,,94281,,,,31871,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049892,http://cdn.usatsimg.com/api/download/?imageID=14892905,http://cdn.usatsimg.com/api/download/?imageID=14892906,2020-09-08T10:09:07,2020-09-08T10:09:09,,[]
19892,TB,24.0,Carlton,Davis,CB,Active,"6'1""",206,1996-12-31T00:00:00,Auburn,6,DB,True,DEF,Carlton Davis,24,3rd Season,"December 31, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19892.png,13,KC,4,C.Davis,1834.2,Scrambled,Scrambled,2.0,165.0,TB,TB,2018,4.0,87.0,False,6,1,22,,Scrambled,,305893.0,2df83b38-7b2b-4aea-91ee-bfc5974486a1,,12531,,93245,,,,31033,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049773,http://cdn.usatsimg.com/api/download/?imageID=14892821,http://cdn.usatsimg.com/api/download/?imageID=14892823,2020-09-08T09:38:09,2020-09-08T09:38:12,,[]
11932,TB,25.0,LeSean,McCoy,RB,Active,"5'11""",210,1988-07-12T00:00:00,Pittsburgh,17,RB,True,OFF,LeSean McCoy,32,12th Season,"July 12, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11932.png,13,KC,4,L.McCoy,302.7,Scrambled,Scrambled,6.0,4.0,TB,PHI,2009,4.0,73.0,False,5,11,22,32.0,Scrambled,1238.0,300020.0,166292fc-629e-4c7b-b7bf-f572ca9eeb43,5168.0,5970,397945.0,34545,11359.0,6779.0,397945.0,9317,Scrambled,Scrambled,,Scrambled,LeSean McCoy,LeSean McCoy,LeSean McCoy,6.0,Scrambled,Scrambled,False,7568.0,1238.0,14.0,33,33,397945.0,LeSean McCoy,8049877,http://cdn.usatsimg.com/api/download/?imageID=14892898,http://cdn.usatsimg.com/api/download/?imageID=14892900,2020-09-08T10:07:13,2020-09-08T10:07:40,,[]
18576,TB,26.0,Andrew,Adams,SS,Active,"5'11""",205,1992-10-28T00:00:00,Connecticut,9,DB,True,DEF,Andrew Adams,28,5th Season,"October 28, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18576.png,13,KC,4,A.Adams,1517.7,Scrambled,Scrambled,4.0,168.0,TB,NYG,2016,,,True,5,11,22,,Scrambled,,304542.0,23557a45-6dc7-43c8-a4c6-f53ae72ff660,,11527,606570.0,51346,,,,29841,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049664,http://cdn.usatsimg.com/api/download/?imageID=13210816,http://cdn.usatsimg.com/api/download/?imageID=13231989,2019-08-15T10:08:57,2019-08-19T13:12:39,,[]
19861,TB,27.0,Ronald,Jones II,RB,Active,"5'11""",208,1997-08-03T00:00:00,USC,6,RB,True,OFF,Ronald Jones II,23,3rd Season,"August 3, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19861.png,13,KC,4,R.Jones II,96.5,Scrambled,Scrambled,4.0,4.0,TB,TB,2018,4.0,52.0,False,5,11,22,32.0,Scrambled,4541.0,305857.0,15965c39-17be-4338-911a-8f337f48a3ce,13061.0,12566,880033.0,91481,,63591.0,880033.0,31008,Scrambled,Scrambled,,Scrambled,Ronald Jones II,Ronald Jones II,Ronald Jones II,4.0,Scrambled,Scrambled,False,11008.0,4541.0,29.0,33,33,880033.0,Ronald Jones II,8049862,http://cdn.usatsimg.com/api/download/?imageID=14892892,http://cdn.usatsimg.com/api/download/?imageID=14892894,2020-09-08T10:06:10,2020-09-08T10:06:13,,[]
18803,TB,28.0,Leonard,Fournette,RB,Active,"6'0""",228,1995-01-18T00:00:00,LSU,8,RB,True,OFF,Leonard Fournette,26,4th Season,"January 18, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18803.png,13,KC,4,L.Fournette,60.7,Scrambled,Scrambled,2.0,4.0,TB,JAX,2017,2.0,8.0,False,6,0,22,32.0,Scrambled,16099.0,305012.0,7f46a7be-286e-4bfe-8778-d03dbe600ce9,12132.0,11687,822013.0,81875,,52922.0,822013.0,30117,Scrambled,Scrambled,,Scrambled,Leonard Fournette,Leonard Fournette,Leonard Fournette,2.0,Scrambled,Scrambled,False,17200.0,16099.0,40.0,33,33,822013.0,Leonard Fournette,8049812,http://cdn.usatsimg.com/api/download/?imageID=14892858,http://cdn.usatsimg.com/api/download/?imageID=14892861,2020-09-08T10:00:15,2020-09-08T10:00:38,,[]
18332,TB,29.0,Ryan,Smith,CB,Active,"5'11""",189,1993-09-07T00:00:00,North Carolina Central,9,DB,True,DEF,Ryan Smith,27,5th Season,"September 7, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18332.png,13,KC,4,R.Smith,1475.1,Scrambled,Scrambled,6.0,169.0,TB,TB,2016,8.0,149.0,False,5,11,22,,Scrambled,,,,,11178,,71658,,,,29342,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049926,http://cdn.usatsimg.com/api/download/?imageID=14892921,http://cdn.usatsimg.com/api/download/?imageID=14892923,2020-09-08T10:12:11,2020-09-08T10:12:46,,[]
21788,TB,30.0,Ke'Shawn,Vaughn,RB,Active,"5'10""",214,1997-05-04T00:00:00,Vanderbilt,0,RB,True,OFF,Ke'Shawn Vaughn,23,Rookie,"May 4, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21788.png,13,KC,4,K.Vaughn,319.2,Scrambled,Scrambled,8.0,4.0,TB,TB,2020,6.0,105.0,False,5,10,22,32.0,Scrambled,413.0,307721.0,4b0a90db-f007-4ac1-8542-b531342b9da5,,14557,,93609,,63078.0,877807.0,32746,Scrambled,Scrambled,,Scrambled,Ke'Shawn Vaughn,Ke'Shawn Vaughn,Ke'Shawn Vaughn,8.0,Scrambled,Scrambled,False,6880.0,413.0,14.0,33,33,,,8049935,http://cdn.usatsimg.com/api/download/?imageID=14892786,http://cdn.usatsimg.com/api/download/?imageID=14892788,2020-09-08T09:20:37,2020-09-08T09:21:08,,[]
21940,TB,31.0,Antoine,Winfield Jr.,S,Active,"5'10""",205,1998-08-16T00:00:00,Minnesota,0,DB,True,DEF,Antoine Winfield Jr.,22,Rookie,"August 16, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21940.png,13,KC,4,A.Winfield Jr.,2555.2,Scrambled,Scrambled,2.0,166.0,TB,TB,2020,4.0,62.0,False,5,10,22,,Scrambled,,307699.0,27732f2b-2009-4954-a0a0-d29f5ce1abdf,,14484,,121568,,,,32715,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049950,http://cdn.usatsimg.com/api/download/?imageID=14892778,http://cdn.usatsimg.com/api/download/?imageID=14892782,2020-09-08T09:18:39,2020-09-08T09:19:42,,[]
20748,TB,32.0,Mike,Edwards,FS,Active,"5'10""",205,1996-05-18T00:00:00,Kentucky,4,DB,True,DEF,Mike Edwards,24,2nd Season,"May 18, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20748.png,13,KC,4,M.Edwards,2102.5,Scrambled,Scrambled,4.0,166.0,TB,TB,2019,6.0,136.0,False,5,10,22,,Scrambled,,,,,13789,,91142,,,,31931,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049796,http://cdn.usatsimg.com/api/download/?imageID=14892742,http://cdn.usatsimg.com/api/download/?imageID=14892743,2020-09-08T09:07:37,2020-09-08T09:08:08,,[]
19954,TB,33.0,Jordan,Whitehead,SS,Active,"5'10""",198,1997-03-18T00:00:00,Pittsburgh,6,DB,True,DEF,Jordan Whitehead,23,3rd Season,"March 18, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19954.png,13,KC,4,J.Whitehead,1883.7,Scrambled,Scrambled,2.0,168.0,TB,TB,2018,8.0,161.0,False,5,10,22,,Scrambled,,305950.0,4deb42ec-bece-4b00-b697-3caeff8c1997,,12641,,93299,,,,31087,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,8049944,http://cdn.usatsimg.com/api/download/?imageID=14892780,http://cdn.usatsimg.com/api/download/?imageID=14892781,2020-09-08T09:19:12,2020-09-08T09:19:40,,[]
22431,TB,34.0,Javon,Hagan,S,Active,"6'0""",215,1997-02-22T00:00:00,Ohio,0,DB,True,DEF,Javon Hagan,23,Rookie,"February 22, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22431.png,13,KC,4,J.Hagan,,Scrambled,Scrambled,,,TB,TB,2020,,,True,6,0,22,,Scrambled,,308322.0,4f13ee42-4af7-4719-bce6-60a426036fd5,,14916,,94062,,,,33273,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,33,33,,,7871736,,,,,,[]
